bID_mID_oID,object_type,entity_path,reader_path,writer_path,namespaces,reader_relation_types,writer_relation_types,writer_argvs,reader_argvs,CNS_event_count,priviledged_flow,label
2_1851734740_268282,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/etc/host.conf'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['docker-untar', '/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff']",[],1,0,0
2_1851734740_268286,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/etc/hostname'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['docker-untar', '/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff']",[],1,0,0
2_1851734740_268290,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/etc/hosts'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['docker-untar', '/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff']",[],1,0,0
2_1851734740_268298,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/etc/init.d/hwclock.sh'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['docker-untar', '/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff']",[],1,0,0
2_1851734740_268302,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/etc/init.d/procps'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['docker-untar', '/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff']",[],1,0,0
2_1851734740_268306,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/etc/issue'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['docker-untar', '/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff']",[],1,0,0
2_1851734740_268310,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/etc/issue.net'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['docker-untar', '/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff']",[],1,0,0
2_1851734740_268322,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/etc/kernel/postinst.d/apt-auto-removal'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['docker-untar', '/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff']",[],1,0,0
2_1851734740_268326,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/etc/ld.so.cache'],"['/usr/bin/dockerd', '/usr/bin/groups', '/usr/bin/xargs', '/test1/race', '/usr/bin/cat', '/usr/bin/sleep', '/usr/bin/test', '/usr/bin/seq', '/usr/bin/ln', '/usr/bin/tar', '/usr/bin/bash', '/usr/bin/ls', '/usr/bin/docker-runc', '/usr/bin/dircolors']",['/usr/bin/dockerd'],"[1, 1, 1, 1, 1]","['getattr', 'perm_check', 'mmap_private', 'open']",['write'],"['docker-untar', '/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff']","['groups', 'ls', 'mnt3', 'xargs', '-s', 'mnt4', '-I{}', '/var/lib/kubelet/pods/44ba7728-acb8-49b3-ac9e-e16442253695/volumes/kubernetes.io~empty-dir/', '-C', '/test1/zzz', 'mnt2', 'test', 'mnt-tmp4', 'mnt-tmp1', 'mnt{}', 'mnt1', 'inf', '/test2/test2', 'mnt-tmp3', 'mnt-tmp2', 'tar', '/test1', '-b', '-P4', 'seq', '--color=auto', 'mnt-tmp{}', 'bash', '-d', 'cat', '/', '/bin/sleep', '4', '1', 'evil_c7_c7', '-xmf', './race', 'ln', 'dircolors', '-', '-n1']",433,0,0
2_1851734740_268330,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/etc/ld.so.conf'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['docker-untar', '/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff']",[],1,0,0
2_1851734740_268338,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/etc/ld.so.conf.d/libc.conf'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['docker-untar', '/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff']",[],1,0,0
2_1851734740_268342,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/etc/ld.so.conf.d/x86_64-linux-gnu.conf'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['docker-untar', '/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff']",[],1,0,0
2_1851734740_268346,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/etc/legal'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['docker-untar', '/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff']",[],1,0,0
2_1851734740_268350,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/etc/libaudit.conf'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['docker-untar', '/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff']",[],1,0,0
2_1851734740_268354,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/etc/login.defs'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['docker-untar', '/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff']",[],1,0,0
2_1851734740_268362,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/etc/logrotate.d/alternatives'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['docker-untar', '/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff']",[],1,0,0
2_1851734740_268366,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/etc/logrotate.d/apt'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['docker-untar', '/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff']",[],1,0,0
2_1851734740_268370,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/etc/logrotate.d/dpkg'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['docker-untar', '/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff']",[],1,0,0
2_1851734740_268374,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/etc/lsb-release'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['docker-untar', '/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff']",[],1,0,0
2_1851734740_268378,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/etc/machine-id'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['docker-untar', '/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff']",[],1,0,0
2_1851734740_268382,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/etc/mke2fs.conf'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['docker-untar', '/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff']",[],1,0,0
2_1851734740_268386,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/etc/networks'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['docker-untar', '/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff']",[],1,0,0
2_1851734740_268390,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/etc/nsswitch.conf'],"['/usr/bin/docker-runc', '/usr/bin/dockerd', '/usr/bin/tar', '/usr/bin/bash']",['/usr/bin/dockerd'],"[1, 1, 1, 1, 1]","['perm_check', 'getattr', 'read', 'open']",['write'],"['docker-untar', '/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff']","['-xmf', 'groups', 'bash', '-C', 'tar', '-', '/test1']",43,0,0
2_1851734740_268401,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/etc/pam.conf'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['docker-untar', '/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff']",[],1,0,0
2_1851734740_268409,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/etc/pam.d/chfn'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['docker-untar', '/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff']",[],1,0,0
2_1851734740_268413,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/etc/pam.d/chpasswd'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['docker-untar', '/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff']",[],1,0,0
2_1851734740_268417,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/etc/pam.d/chsh'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['docker-untar', '/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff']",[],1,0,0
2_1851734740_268421,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/etc/pam.d/common-account'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['docker-untar', '/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff']",[],1,0,0
2_1851734740_268425,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/etc/pam.d/common-auth'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['docker-untar', '/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff']",[],1,0,0
2_1851734740_268429,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/etc/pam.d/common-password'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['docker-untar', '/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff']",[],1,0,0
2_1851734740_268433,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/etc/pam.d/common-session'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['docker-untar', '/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff']",[],1,0,0
2_1851734740_268437,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/etc/pam.d/common-session-noninteractive'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['docker-untar', '/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff']",[],1,0,0
2_1851734740_268441,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/etc/pam.d/login'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['docker-untar', '/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff']",[],1,0,0
2_1851734740_268445,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/etc/pam.d/newusers'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['docker-untar', '/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff']",[],1,0,0
2_1851734740_268449,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/etc/pam.d/other'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['docker-untar', '/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff']",[],1,0,0
2_1851734740_268453,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/etc/pam.d/passwd'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['docker-untar', '/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff']",[],1,0,0
2_1851734740_268457,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/etc/pam.d/runuser'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['docker-untar', '/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff']",[],1,0,0
2_1851734740_268461,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/etc/pam.d/runuser-l'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['docker-untar', '/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff']",[],1,0,0
2_1851734740_268465,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/etc/pam.d/su'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['docker-untar', '/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff']",[],1,0,0
2_1851734740_268469,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/etc/pam.d/su-l'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['docker-untar', '/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff']",[],1,0,0
2_1851734740_268473,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/etc/passwd'],"['/usr/bin/docker-runc', '/usr/bin/dockerd', '/usr/bin/tar', '/usr/bin/bash']",['/usr/bin/dockerd'],"[1, 1, 1, 1, 1]","['perm_check', 'getattr', 'read', 'open']",['write'],"['docker-untar', '/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff']","['-xmf', 'inf', 'ls', 'bash', '-d', '-C', '/test1/zzz', '/bin/sleep', '-', 'tar', '/test1', 'test']",546,0,0
2_1851734740_268477,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/etc/profile'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['docker-untar', '/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff']",[],1,0,0
2_1851734740_268485,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/etc/profile.d/01-locale-fix.sh'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['docker-untar', '/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff']",[],1,0,0
2_1851734740_268524,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/etc/resolv.conf'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['docker-untar', '/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff']",[],1,0,0
2_1851734740_268535,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/etc/security/access.conf'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['docker-untar', '/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff']",[],1,0,0
2_1851734740_268539,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/etc/security/faillock.conf'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['docker-untar', '/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff']",[],1,0,0
2_1851734740_268543,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/etc/security/group.conf'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['docker-untar', '/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff']",[],1,0,0
2_1851734740_268547,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/etc/security/limits.conf'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['docker-untar', '/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff']",[],1,0,0
2_1851734740_268555,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/etc/security/namespace.conf'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['docker-untar', '/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff']",[],1,0,0
2_1851734740_268563,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/etc/security/namespace.init'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['docker-untar', '/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff']",[],1,0,0
2_1851734740_268567,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/etc/security/opasswd'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['docker-untar', '/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff']",[],1,0,0
2_1851734740_268571,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/etc/security/pam_env.conf'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['docker-untar', '/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff']",[],1,0,0
2_1851734740_268575,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/etc/security/sepermit.conf'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['docker-untar', '/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff']",[],1,0,0
2_1851734740_268579,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/etc/security/time.conf'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['docker-untar', '/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff']",[],1,0,0
2_1851734740_268587,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/etc/selinux/semanage.conf'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['docker-untar', '/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff']",[],1,0,0
2_1851734740_268591,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/etc/shadow'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['docker-untar', '/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff']",[],1,0,0
2_1851734740_268595,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/etc/shells'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['docker-untar', '/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff']",[],1,0,0
2_1851734740_268603,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/etc/skel/.bash_logout'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['docker-untar', '/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff']",[],1,0,0
2_1851734740_268607,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/etc/skel/.bashrc'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['docker-untar', '/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff']",[],1,0,0
2_1851734740_268611,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/etc/skel/.profile'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['docker-untar', '/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff']",[],1,0,0
